"Ano","CNAE","Motivo","Qte Acidentes Registrados","Situação","GrupoCnae","GrCnaeLetra"
"2003","Fabric Tanques/ Reservatórios Metálicos e Cal","Doença do Trabalho-Com Cat","5","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabric Caldeiras Geradoras de Vapor - Exclusi","Típico-Com Cat","57","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabric Caldeiras Geradoras de Vapor - Exclusi","Trajeto-Com Cat","3","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabric Caldeiras Geradoras de Vapor - Exclusi","Doença do Trabalho-Com Cat","1","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Produção de Forjados de Aço","Típico-Com Cat","277","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Produção de Forjados de Aço","Trajeto-Com Cat","17","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Produção de Forjados de Aço","Doença do Trabalho-Com Cat","22","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Produção de Forjados de Metais Não-Ferrosos E","Típico-Com Cat","60","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Produção de Forjados de Metais Não-Ferrosos E","Trajeto-Com Cat","4","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Produção de Forjados de Metais Não-Ferrosos E","Doença do Trabalho-Com Cat","1","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Artefatos Estampados de Metal","Típico-Com Cat","1167","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Artefatos Estampados de Metal","Trajeto-Com Cat","70","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Artefatos Estampados de Metal","Doença do Trabalho-Com Cat","90","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Metalurgia do Po","Típico-Com Cat","56","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Metalurgia do Po","Trajeto-Com Cat","10","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Metalurgia do Po","Doença do Trabalho-Com Cat","2","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Tempera/Cementac e Trat. Térmico do Aço/ Serv","Típico-Com Cat","761","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Tempera/Cementac e Trat. Térmico do Aço/ Serv","Trajeto-Com Cat","58","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Tempera/Cementac e Trat. Térmico do Aço/ Serv","Doença do Trabalho-Com Cat","63","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Artigos de Cutelaria","Típico-Com Cat","251","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Artigos de Cutelaria","Trajeto-Com Cat","15","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Artigos de Cutelaria","Doença do Trabalho-Com Cat","58","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Artigos de Serralheria - Exclus","Típico-Com Cat","558","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Artigos de Serralheria - Exclus","Trajeto-Com Cat","45","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Artigos de Serralheria - Exclus","Doença do Trabalho-Com Cat","21","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Ferramentas Manuais","Típico-Com Cat","253","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Ferramentas Manuais","Trajeto-Com Cat","15","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Ferramentas Manuais","Doença do Trabalho-Com Cat","21","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Embalagens Metálicas","Típico-Com Cat","688","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Embalagens Metálicas","Trajeto-Com Cat","36","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Embalagens Metálicas","Doença do Trabalho-Com Cat","48","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Artefatos de Trefilados","Típico-Com Cat","500","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Artefatos de Trefilados","Trajeto-Com Cat","60","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Artefatos de Trefilados","Doença do Trabalho-Com Cat","34","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabr de Artigos de Funilaria e Artigos de Met","Típico-Com Cat","283","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabr de Artigos de Funilaria e Artigos de Met","Trajeto-Com Cat","17","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabr de Artigos de Funilaria e Artigos de Met","Doença do Trabalho-Com Cat","30","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Outros Produtos Elaborados de M","Típico-Com Cat","1809","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Outros Produtos Elaborados de M","Trajeto-Com Cat","164","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabricação de Outros Produtos Elaborados de M","Doença do Trabalho-Com Cat","113","Com Cat Registrada","Fabr.prod.metal-exclus.máquinas e equip.","Industrias de Transformação"
"2003","Fabr Motores Estac de Combust Interna/Turbin","Típico-Com Cat","197","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabr Motores Estac de Combust Interna/Turbin","Trajeto-Com Cat","19","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabr Motores Estac de Combust Interna/Turbin","Doença do Trabalho-Com Cat","5","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Bombas e Carneiros Hidráulicos","Típico-Com Cat","115","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Bombas e Carneiros Hidráulicos","Trajeto-Com Cat","11","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Bombas e Carneiros Hidráulicos","Doença do Trabalho-Com Cat","13","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Válvulas/ Torneiras e Registros","Típico-Com Cat","218","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Válvulas/ Torneiras e Registros","Trajeto-Com Cat","21","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Válvulas/ Torneiras e Registros","Doença do Trabalho-Com Cat","21","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Compressores","Típico-Com Cat","106","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Compressores","Trajeto-Com Cat","18","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Compressores","Doença do Trabalho-Com Cat","8","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabr Equipam de Transmissão p/ Fins Industria","Típico-Com Cat","267","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabr Equipam de Transmissão p/ Fins Industria","Trajeto-Com Cat","26","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabr Equipam de Transmissão p/ Fins Industria","Doença do Trabalho-Com Cat","11","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fab Fornos Industriais/ Apar e Equip Não-Elét","Típico-Com Cat","64","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fab Fornos Industriais/ Apar e Equip Não-Elét","Trajeto-Com Cat","3","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fab Fornos Industriais/ Apar e Equip Não-Elét","Doença do Trabalho-Com Cat","2","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Estufas e Fornos Elétricos Para","Típico-Com Cat","17","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Estufas e Fornos Elétricos Para","Trajeto-Com Cat","1","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Estufas e Fornos Elétricos Para","Doença do Trabalho-Com Cat","2","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabr Maq/ Equip e Aparelh p/ Transporte e Ele","Típico-Com Cat","343","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabr Maq/ Equip e Aparelh p/ Transporte e Ele","Trajeto-Com Cat","23","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabr Maq/ Equip e Aparelh p/ Transporte e Ele","Doença do Trabalho-Com Cat","24","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabr Maquina e Aparelhos de Refrigeração e Ve","Típico-Com Cat","290","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabr Maquina e Aparelhos de Refrigeração e Ve","Trajeto-Com Cat","30","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabr Maquina e Aparelhos de Refrigeração e Ve","Doença do Trabalho-Com Cat","22","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Aparelhos de Ar Condicionado","Típico-Com Cat","19","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Aparelhos de Ar Condicionado","Trajeto-Com Cat","1","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Aparelhos de Ar Condicionado","Doença do Trabalho-Com Cat","15","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Outras Maquinas e Equipamentos","Típico-Com Cat","1628","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Outras Maquinas e Equipamentos","Trajeto-Com Cat","126","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fabricação de Outras Maquinas e Equipamentos","Doença do Trabalho-Com Cat","77","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fab Maq e Equip p/ Agricultura/ Avicultura e","Típico-Com Cat","1385","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fab Maq e Equip p/ Agricultura/ Avicultura e","Trajeto-Com Cat","86","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
"2003","Fab Maq e Equip p/ Agricultura/ Avicultura e","Doença do Trabalho-Com Cat","14","Com Cat Registrada","Fabricação de máquinas e equipamentos","Industrias de Transformação"
